ticks,ms,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3093,3093.000000,-11.059987,-11.041998,-10.963482,-10.977507,-10.941627,-10.790687,-10.775483,-10.794614,-10.718840,-10.750486,-10.787299,-10.848915,-10.948054,-11.003562,-11.074841,-11.196414,-11.255912,-11.311241,-11.235093,-11.080313,-10.993753,-10.762651,-10.529470,-10.230243,-9.886329,-9.567984,-9.351111,-9.184589,-9.100081,-9.174833,-9.274304,-9.639123,-10.145450,-10.771403,-11.449289,-12.216296,-12.796743,-13.287608,-13.458565,-13.091816,-11.919745,-9.814045,-6.643892,-2.690538,2.591339,6.853979,10.491190,13.144296,14.823862,15.399001,14.869697,13.183697,10.526465,6.833685,2.602562,-2.791476,-6.639232,-9.843412,-11.910527,-13.010346,-13.482320,-13.269314,-12.865946,-12.207707,-11.417673,-10.752282,-10.152614,-9.676058,-9.321982,-9.120587,-9.042712,-9.092965,-9.370657,-9.595910,-9.899958,-10.250056,-10.522397,-10.769647,-10.993204,-11.210529,-11.238444,-11.253383,-11.238803,-11.151378,-11.122721,-10.991962,-10.971250,-10.841108,-10.780221,-10.764693,-10.745604,-10.742278,-10.824992,-10.850269,-10.879144,-10.985533,-11.023328,-11.049427,-11.096493,-11.113689
